step	time	T	T-cg	T-at	Ekin	res	angle_252_cross	angle_254_cross	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_125_cross	bond_126_cross	bond_127_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	tab-cg
746750	746.75	2.50356	2.47525	2.50685	25235.9	0.746749	487.063	24.1686	270.939	219.313	223.789	237.37	176.267	155.155	164.723	167.848	170.982	145.744	219.865	193.771	156.622	145.109	180.749	184.054	162.404	185.517	183.785	183.786	157.689	143.544	160.374	178.534	190.744	161.126	206.452	233.129	254.963	205.711	236.682	76.6189	82.2632	17.9111	21.9397	26.7502	19.7288	14.0532	232.806	28.4979	82.2004	99.2712	113.857	119.295	158.367	140.365	78.9211	83.1069	91.8127	122.532	94.9574	103.196	77.8825	121.343	124.443	149.519	125.22	84.6041	117.868	126.758	87.1319	221.224	146.992	140.197	139.872	212.116	142.108	1096.22	13.2107	36.5809	25.8166	26.2783	651.475	418.057	47.1069	206.783	520.891	940.745	476.745	474.218	937.076	1004.03	443.818	316.682	66.2605	61.5929	15.2713	78.2919	22.0388	205.147	111.836	412.901	245.544	129.544	256.36	138.024	492.586	500.275	433.33	0	0	-635.952	114.41	663.127	771.974	4247.3	1250.29	814.932	51.1178	418.533	-4451.21
747000	747	2.49177	2.47525	2.49369	25117.1	0.746999	476.557	22.1866	216.566	224.07	252.16	220.005	197.566	230.101	156.207	165.88	166.37	168.057	188.188	141.348	170.348	171.887	172.74	142.767	169.05	177.271	178.147	161.987	182.591	137.804	175.921	188.341	200.462	207.166	194.313	248.78	241.172	236.339	233.39	96.5928	76.3908	41.4013	26.5967	12.1493	22.4093	18.9378	220.619	34.7023	82.3984	107.515	118.114	90.7845	130.008	134.57	67.045	86.7916	110.493	118.043	84.9607	105.061	80.2564	92.1756	99.1389	96.1985	120.595	110.828	92.8498	92.263	95.2335	214.55	126.033	155.142	140.193	245.404	129.434	1095.29	23.208	27.8664	19.5704	24.6233	678.691	413.862	49.7851	237.843	528.72	879.162	459.194	417.262	763.618	927.573	430.394	321.1	49.8388	37.4838	27.815	72.0128	24.5112	255.584	137.29	401.576	273.127	116.741	236.798	161.69	429.417	528.033	530.77	0	0	-635.753	60.3446	672.404	801.023	4266.16	1233.7	811.985	53.0065	425.749	-4474.28
747250	747.25	2.4627	2.47525	2.46124	24824	0.747249	481.572	23.3303	215.799	227.777	224.484	200.855	139.629	215.469	135.421	167.648	177.985	180.115	184.332	165.736	178.689	150.561	208.409	182.023	168.276	214.775	161.089	185.848	145.187	170.709	142.936	182.085	187.376	180.35	235.178	261.978	237.575	229.194	223.052	128.255	63.9106	40.4145	25.1405	17.3569	34.9574	21.8642	206.429	23.7176	140.038	71.7693	146.403	110.549	145.216	134.604	74.422	120.325	96.8647	97.9383	87.8965	110.7	96.1249	93.8635	99.847	149.542	152.252	98.6123	114.901	92.7271	95.2058	202.113	163.834	147.715	174.436	239.894	153.935	1048.15	9.9569	33.8875	21.2833	21.1243	682.668	421.907	53.7746	219.885	563.189	977.405	462.14	478.577	910.927	863.525	484.767	368.614	35.0757	50.9418	20.4673	60.4501	22.298	267.371	121.086	380.783	259.876	165.385	225.94	131.251	446.669	476.288	531.92	0	0	-643.084	58.6126	665.559	801.559	4268.32	1244.34	806.02	50.2737	443.871	-4517.39
747500	747.5	2.47782	2.47525	2.47812	24976.4	0.747499	490.456	23.0473	188.32	227.35	223.14	267.78	174.212	201.203	171.968	135.313	176.235	171.88	238.502	168.442	177.401	188.846	185.821	168.905	153.704	176.351	180.141	205.177	167.99	147.849	165.698	189.702	181.366	187.12	194.362	217.926	278.602	267.957	231.204	76.4119	92.8617	15.4085	25.1362	7.36069	44.9322	20.632	221.455	32.3678	74.5085	106.688	84.3346	104.823	145.087	161.087	84.1935	92.284	86.2132	109.768	105.115	93.397	113.896	88.4537	81.7332	120.824	126.848	93.4089	144.697	114.307	88.6971	202.013	142.067	139.199	181.976	228.423	168.98	958.638	15.4947	21.8201	21.8627	31.0162	643.421	415.339	53.6061	223.837	426.909	942.576	440.378	409.373	922.421	977.809	446.123	256.239	40.22	27.9892	22.0972	88.3979	32.1774	251.515	100.834	411.698	237.671	124.815	255.932	121.491	467.665	532.538	400.24	0	0	-644.865	75.5813	676.87	745.531	4295.85	1271.63	782.978	46.2849	432.489	-4543.28
747750	747.75	2.48802	2.47525	2.48951	25079.3	0.747749	489.272	23.3595	228.952	214.416	232.624	242.931	169.338	171.031	151.006	166.171	160.852	193.814	179.587	194.863	185.614	180.679	157.984	143.399	188.783	187.236	179.142	155.613	180.563	165.601	158.789	175.392	197.749	186.361	185.295	219.469	286.533	234.201	262.954	94.8086	81.4825	21.6358	31.3677	20.817	20.0235	29.7545	207.334	21.7502	123.526	70.536	97.7539	134.974	101.303	134.578	63.4135	96.1234	122.373	112.464	88.0641	114.637	73.8528	108.382	133.349	100.251	136.659	92.3528	112.376	101.328	140.539	240.405	142.328	158.05	174.219	260.02	126.522	1059.51	18.4264	13.3996	29.2465	28.8859	651.701	415.689	50.1976	187.457	450.303	950.991	460.288	436.206	931.198	858.836	494.446	291.812	50.8931	49.6632	41.4376	70.0937	32.7525	219.704	144.281	378.352	274.453	96.2787	272.648	127.244	457.294	532.929	497.506	0	0	-635.71	87.4608	666.974	791.642	4283.05	1269.98	811.319	42.3966	432.384	-4559.55
748000	748	2.47748	2.47525	2.47774	24973	0.747999	489.737	23.3128	217.398	242.509	252.543	210.357	132.962	178.566	153.572	173.036	155.932	130.119	194.211	172.336	188.616	189.004	146.058	156.496	160.753	164.627	222.975	221.728	137.138	179.881	157.164	218.375	206.036	174.604	229.029	219.526	208.352	247.506	233.016	77.1812	91.2571	17.6452	25.2298	24.9197	25.5084	23.9307	260.776	39.0573	72.3253	97.4443	121.093	114.791	110.168	134.995	97.6043	77.962	105.939	116.639	122.963	98.7139	104.787	82.1177	97.4608	130.947	157.188	90.9263	110.409	129.114	115.495	233.044	145.033	161.613	171.254	178.578	151.254	1061.93	21.7204	44.7812	20.4557	19.1396	650.557	412.325	46.6295	209.5	465.454	987.525	422.496	450.539	906.53	883.779	501.658	242.496	33.6743	47.4507	17.6857	58.0153	17.7756	223.107	128.247	392.386	312.771	141.752	295.991	137.397	412.979	542.157	414.862	0	0	-628.514	46.5591	661.712	732.843	4265.3	1271.69	816.068	46.5589	419.361	-4535.07
748250	748.25	2.4585	2.47525	2.45655	24781.7	0.748249	496.747	23.8136	224.217	205.478	218.576	214.882	141.538	209.708	193.32	153.141	164.522	201.951	197.837	231.302	196.45	194.162	151.18	180.039	184.245	213.108	157.051	181.251	190.711	206.803	160.089	198.224	181.715	181.063	214.838	268.555	224.673	212.354	229.095	81.9675	81.4633	16.2928	22.559	15.0264	26.5606	23.6177	216.529	16.4636	111.877	75.7477	114.549	95.472	111.647	128.317	85.782	98.8813	104.706	91.2863	95.5208	119.839	91.4097	90.168	101.369	112.707	110.838	106.648	118.098	101.043	99.5828	246.615	145.691	124.171	140.365	251.454	163.113	1052.89	19.041	17.8748	41.6261	22.8255	620.62	423.581	48.8712	192.76	462.047	915.32	458.34	479.01	858.908	924.164	417.058	260.128	40.7012	40.4825	16.8079	80.2321	23.886	308.019	138.603	370.525	242.324	142.744	225.078	124.422	456.958	527.866	469.03	0	0	-628.089	91.3987	670.264	805.999	4273.65	1236.46	780.301	44.9424	424.28	-4532.02
748500	748.5	2.48278	2.47525	2.48365	25026.4	0.748499	496.855	24.7144	246.217	221.544	268.561	221.792	181.639	198.986	158.514	167.398	190.814	168.466	165.164	185.147	172.519	169.828	140.204	144.172	183.854	171.81	198.015	195.376	154.507	134.98	186.851	160.015	229.381	188.896	239.474	283.09	219.613	221.951	223.621	105.806	88.5843	21.5587	44.9617	14.3588	26.867	24.8561	213.071	15.2555	92.261	96.341	112.447	115.083	102.512	147.169	82.5623	105.136	71.742	131.464	99.2473	119.312	92.3176	87.5087	112.917	121.967	143.307	121.843	129.806	101.476	112.18	218.068	116.759	134.753	147.669	240.36	135.265	1157.77	38.8301	37.1987	29.274	25.3416	629.438	411.879	48.3758	193.931	442.91	985.977	451.591	399.316	908.089	914.607	442.903	267.644	60.7273	80.468	21.2081	77.8721	19.2159	235.106	128.923	408.34	252.202	93.651	277.13	143.967	465.981	491.485	467.627	0	0	-646.926	58.5386	673.446	778.842	4261.59	1272.5	755.808	46.1325	423.81	-4559.79
748750	748.75	2.45543	2.47525	2.45312	24750.7	0.748749	494.693	21.8728	214.262	226.538	235.236	234.685	151.902	200.361	191.814	165.21	173.038	166.487	203.757	197.691	205.523	173.885	149.136	148.82	156.613	168.139	219.622	198.177	148.159	128.621	172.276	168.134	156.278	186.046	237.23	204.778	243.574	229.513	236.43	83.1055	70.6115	35.6245	49.8814	19.7214	19.2388	14.4108	224.081	21.7646	108.469	59.9111	107.887	103.05	117.215	178.419	59.3833	93.7338	79.8892	112.369	103.558	97.1276	100.87	105.075	98.9489	163.585	121.878	96.2002	97.9056	90.4243	96.4606	259.264	140.761	156.843	148.52	236.584	160.964	1057.08	30.3536	29.2115	34.105	17.0909	646.671	401.743	43.9577	233.064	544.974	935.34	441.686	488.206	884.059	947.8	430.046	246.817	57.2472	50.9046	31.8653	52.5966	15.4469	288.178	129.457	384.91	251.51	137.302	275.067	106.502	488.71	464.78	463.76	0	0	-640.842	95.8277	655.404	748.532	4297.83	1260.49	765.641	44.569	427.884	-4537.72
749000	749	2.44782	2.47525	2.44464	24674.1	0.748999	487.595	22.686	220.921	213.246	291.002	245.294	156.453	186.591	180.006	157.339	177.575	180.277	171.988	200.473	200.198	154.309	179.807	160.014	174.802	191.993	208.067	156.334	149.614	155.899	173.961	211.688	177.675	167.315	217.617	289.605	204.574	241.129	216.134	113.407	78.596	18.5428	28.3329	18.7005	12.9008	23.349	255.623	24.9432	69.3	78.4607	124.706	114.728	119.029	100.069	74.2135	101.838	79.6227	117.501	104.761	95.1233	73.7212	97.3141	90.9067	117.597	98.571	89.9661	117.117	107.939	126.22	181.112	124.592	147.19	150.139	202.398	137.445	1004.44	19.9901	14.275	25.8275	25.6449	652.52	407.154	49.6084	257.222	451.21	968.843	428.669	422.881	914.653	867.936	451.326	289.669	62.3288	61.067	25.3505	62.1947	25.0278	243.692	116.432	399.24	268.709	126.782	213.865	130.868	459.14	476.713	435.345	0	0	-628.724	104.337	674.382	778.468	4276.18	1255.02	782.161	47.1713	441.756	-4564.7
749250	749.25	2.45686	2.47525	2.45472	24765.1	0.749249	492.602	21.9918	231.614	202.062	225.246	203.076	177.651	198.327	171.901	155.309	195.875	146.525	166.437	204.144	198.999	139.197	201.643	156.918	135.126	188.986	142.66	130.141	166.197	139.796	143.361	177.859	212.13	220.967	235.901	219.22	256.405	200.321	204.47	89.3505	118.186	29.3223	30.6481	22.0835	25.2923	21.6617	215.606	19.4012	100.296	90.6797	103.423	110.087	153.743	125.213	83.4183	105.737	112.607	120.153	95.7384	103.683	87.7599	87.0123	73.8503	121.52	145.79	86.2757	126.748	98.8728	108.772	189.349	129.073	148.492	164.362	220.498	158.888	1019.56	11.2633	24.4787	37.0217	45.7894	651.015	397.801	52.1518	213.164	567.49	988.38	435.639	409.339	863.124	938.498	405.611	268.881	54.8669	19.2821	22.9258	76.5276	27.9604	258.762	100.693	379.046	262.874	109.58	248.89	130.985	481.848	505.243	456.089	0	0	-624.566	87.013	664.612	741.904	4281.7	1270.26	767.722	44.8532	420.259	-4576.35
749500	749.5	2.42622	2.47525	2.42052	24456.3	0.749499	482.784	22.1496	213.426	246.029	193.805	258.592	195.7	196.663	171.206	140.257	181.304	195.949	195.742	169.805	176.578	193.094	156.076	191.574	206.299	201.393	182.715	195.115	157.942	138.768	183.475	168.561	258.749	189.674	227.407	198.579	263.307	244.866	201.91	93.6636	100.895	26.9556	24.156	26.9047	33.0393	23.6654	243.278	20.7823	87.6459	67.3506	83.2516	100.87	129.057	135.36	81.8163	98.8197	102.501	109.021	99.0685	106.189	84.5858	108.847	109.5	118.583	131.727	92.7719	94.8921	135.654	119.812	222.337	113.229	163.61	147.233	231.684	150.362	1054.61	22.3958	24.0801	33.9532	15.7331	684.997	397.814	53.7081	209.021	512.938	938.34	476.125	458.384	790.239	823.434	447.382	276.717	72.2433	33.8443	31.8266	90.7605	18.4168	212.299	144.437	346.926	277.259	132.199	260.665	124.947	494.309	454.075	473.354	0	0	-629.981	101.263	683.645	754.95	4274.94	1287.99	761.465	45.3201	426.588	-4580.03
749750	749.75	2.47626	2.47525	2.47638	24960.7	0.749749	475.254	21.6197	266.564	219.828	207.315	220.756	155.685	227.961	168.507	195.957	152.381	160.008	183.4	207.636	183.238	143.164	180.946	151.555	148.325	177.897	191.919	184.554	167.734	161.697	136.582	158.192	187.241	164.694	240.691	186.816	253.45	214.863	213.444	114.286	65.4432	25.4414	20.579	19.1881	24.451	17.6234	232.679	18.4543	73.1902	101.654	99.4948	82.7917	122.076	179.483	86.3798	104.261	102.958	95.4364	92.9272	76.0106	120.579	131.156	100.817	160.135	145.581	95.7298	85.1527	105.536	116.785	235.074	122.787	118.745	157.55	188.183	144.153	1194.46	30.1483	22.8916	21.2614	20.3391	653.028	396.215	56.2274	226.23	499.87	917.01	508.199	449.33	846.708	985.537	432.897	302.09	52.3829	40.099	34.0637	81.5862	27.0726	222.24	119.315	381.76	251.53	111.13	284.633	120.039	433.96	542.272	394.63	0	0	-635.108	69.8774	659.716	716.834	4258.52	1297.27	751.494	62.3581	434.774	-4556.08
750000	750	2.48267	2.47525	2.48354	25025.4	0.749999	471.947	21.8758	286.447	240.728	192.565	248.48	183.743	212.49	171.252	176.828	167.589	171.892	175.771	197.003	218.978	194.761	239.875	200.62	187.316	200.235	145.16	173.58	151.818	168.494	179.857	145.588	206.891	165.946	237.339	232.935	188.538	192.981	217.727	79.8942	89.3255	28.529	20.0844	11.1336	26.5408	28.1933	223.323	12.9027	86.3002	77.6945	119.576	103.686	120.692	139.417	88.6836	102.79	82.5422	122.552	116.381	100.885	92.0921	104.063	106.557	116.24	159.782	126.171	113.217	98.0658	105.107	238.35	146.825	142.962	159.682	194.055	117.663	1066.1	30.1729	20.8747	30.0465	32.6988	689.526	393.825	52.1254	197.662	426.861	949.38	505.775	407.114	812.122	978.049	497.68	247.991	64.354	34.2884	29.0947	65.7026	34.4384	237.03	145.019	421.59	306.758	151.185	256.602	142.154	429.921	533.737	422.013	0	0	-634.955	112.639	662.418	727.021	4288.57	1297.87	760.38	48.216	406.113	-4567.56
750250	750.25	2.43144	2.47525	2.42635	24508.9	0.750249	474.917	21.4478	226.445	223.337	220.353	243.726	185.632	192.614	183.458	202.605	148.619	153.24	246.608	174.673	167.231	163.193	197.696	170.588	174.596	207.569	184.13	186.72	200.348	149.008	146.192	184.339	206.505	191.228	210.747	227.768	211.445	219.462	201.324	101.755	101.536	28.9263	26.8476	23.8439	32.7374	20.2786	224.491	16.4765	101.892	101.139	103.74	101.879	130.482	123.269	79.7941	105.069	87.8117	82.4262	109.58	91.5911	88.9758	99.9977	105.722	164.01	134.225	91.1944	94.9595	116.467	100.695	229.567	124.861	146.062	150.428	239.826	152.672	1105.02	13.9248	17.4275	18.7125	38.2779	627.088	389.138	55.6	230.729	536.555	968.208	405.455	431.879	850.245	911.761	475.625	286.02	52.5936	61.5831	29.1069	66.3467	27.5366	241.78	107.11	428.663	262.6	84.7307	222.593	116.333	486.294	500.371	467.64	0	0	-624.573	96.9204	667.888	754.86	4280.85	1276.76	747.044	54.8026	440.508	-4535.51
750500	750.5	2.42869	2.47525	2.42328	24481.2	0.750499	484.788	22.3119	237.549	244.759	249.472	187.595	165.92	211.465	173.15	158.889	158.348	192.928	188.077	209.745	174.267	186.569	193.952	138.231	170.404	184.747	176.15	187.267	150.878	163.111	152.994	195.608	187.905	226.306	192.93	230.615	205.636	223.876	222.236	90.5817	97.8069	19.7155	41.3952	29.9004	22.7229	44.1174	185.389	23.1542	124.899	101.253	127.947	112.978	115.942	142.22	109.075	96.4196	106.313	120.593	97.5241	88.7302	99.3454	117.777	108.18	106.473	132.822	111.424	80.0378	119.742	97.7524	240.235	133.846	144.566	149.274	226.265	140.745	996.517	19.4461	22.6157	22.1515	34.5718	678.787	410.389	55.0413	189.943	485.226	964.566	436.058	486.575	824.399	952.767	459.449	281.24	51.167	47.4137	15.8716	58.0223	18.1339	267.756	107.68	367.874	260.035	117.824	234.177	111.188	468.771	484.727	472.181	0	0	-630.876	64.288	669.981	766.857	4292.63	1307.61	734.535	54.737	431.775	-4526.57
750750	750.75	2.47723	2.47525	2.47746	24970.5	0.750749	475.54	22.5004	212.691	177.616	256.13	195.169	155.196	227.011	167.682	155.49	188.156	155.743	209.015	189.93	192.059	180.63	202.848	172.875	188.947	184.6	174.315	171.078	176.275	145.764	170.518	167.823	217.306	175.655	207.1	273.401	244.691	223.003	212.524	85.4414	93.0248	29.5754	41.3002	17.4128	33.0123	21.9107	242.959	23.8837	72.7347	97.7539	127.428	95.4484	137.592	120.946	91.6014	79.5942	100.721	123.001	73.6168	111.544	58.5186	101.941	93.9963	130.696	86.5344	98.056	102.113	105.399	102.049	253.584	147.103	143.219	164.583	207.949	132.044	1086.76	27.563	15.6707	24.4486	19.3501	712.489	390.354	51.7346	233.686	468.786	1002.98	419.715	392.755	860.317	851.385	475.025	286.335	26.1217	45.614	28.7283	93.6547	29.012	265.966	137.014	423.429	239.763	109.714	253.075	152.36	426.306	455.781	466.701	0	0	-630.385	78.4006	675.227	771.248	4290.36	1299.38	715.956	56.4074	420.372	-4517.11
751000	751	2.50096	2.47525	2.50395	25209.7	0.750999	477.111	23.5907	229.069	295.985	254.688	240.608	167.236	245.759	167.971	191.442	172.075	154.37	186.741	197.986	151.795	155.201	193.527	184.519	184.344	170.466	204.931	191.096	217.278	203.433	183.654	175.317	194.263	168.336	188.834	231.126	252.745	250.894	268.668	73.936	68.3687	14.8941	15.8046	15.5302	18.6821	16.6116	240.746	26.3202	105.39	52.5711	115.358	110.857	109.337	132.654	90.2805	106.312	114.16	120.332	113.196	111.078	93.4394	91.7351	117.44	123.396	125.455	108.946	93.0799	104.946	108.08	184.443	127.352	121.71	144.911	180.016	125.709	1073.24	31.4925	8.46567	23.7967	16.2546	696.59	412.873	48.542	210.73	503.348	990.289	438.233	386.146	768.434	892.446	413.144	289.996	37.118	63.4833	20.9421	97.53	29.2022	256.31	128.535	381.311	271.955	149.736	274.463	149.04	474.915	478.804	440.94	0	0	-633.375	77.5446	658.475	803.87	4279.97	1283.37	731.223	53.775	428.516	-4560.7
751250	751.25	2.49171	2.47525	2.49362	25116.4	0.751249	491.095	24.8995	195.086	230.158	217.429	208.96	151.022	179.721	194.651	149.584	156.322	168.751	194.047	200.708	175.766	197.914	192.782	168.491	150.177	165.338	206.902	182.181	171.684	164.596	166.807	174.201	200.228	190.239	205.029	238.513	205.963	263.646	272.682	91.401	46.6176	27.6071	29.707	25.5513	30.8205	28.8011	225.8	18.0907	69.9609	103.063	94.9208	82.6279	114.855	99.8597	100.885	140.054	114.625	121.644	107.214	107.069	80.3723	101.646	67.6428	135.981	90.3551	84.9995	94.8737	105.449	119.902	222.911	115.285	141.45	153.961	234.754	133.621	1110.67	28.0184	22.199	18.5135	16.1492	699.788	415.148	53.5006	236.347	502.988	989.491	440.402	394.085	898.665	933.571	432.295	277.496	74.7549	47.3682	20.0912	54.6423	22.9215	256.31	116.994	349.178	242.549	129.495	249.242	135.247	382.451	499.521	453.509	0	0	-630.695	83.564	677.38	776.76	4306	1255.99	737.532	50.5102	431.435	-4507.95
751500	751.5	2.44474	2.47525	2.44119	24643	0.751499	493.846	22.8981	232.976	279.671	232.401	238.314	120.223	232.133	223.063	190.329	155.037	184.411	203.015	179.488	164.618	143.55	190.663	156.25	183.245	217.907	167.247	211.077	170.115	172.228	147.128	200.974	200.163	196.043	194.185	218.688	215.643	243.995	245.325	67.8217	68.8331	15.0741	14.4182	28.5797	18.7369	32.5128	185.327	22.962	85.445	120.671	109.693	121.583	133.107	146.258	88.7179	89.2743	95.8406	107.972	121.384	112.945	62.0617	86.7745	120.785	106.276	152.959	92.1678	87.5002	90.2651	122.711	207.252	143.414	142.741	153.732	205.46	163.514	1123.57	20.5997	25.652	16.4407	21.7993	638.432	401.171	50.1755	243.321	582.005	888.951	380.033	407.81	946.513	951.971	451.946	275.242	58.5836	56.9846	13.9209	77.0815	9.43842	239.651	114.652	371.76	208.879	119.781	223.566	134.561	476.827	488.807	457.795	0	0	-641.549	76.9768	661.876	814.319	4303.42	1288.47	768.832	48.3994	434.69	-4535.93
751750	751.75	2.49999	2.47525	2.50287	25199.9	0.751749	491.434	22.5987	251.113	239.674	278.099	216.037	168.529	190.559	154.736	165.612	186.861	167.497	201.622	183.601	189.213	177.782	198.867	173.714	163.903	198.21	172.38	187.874	186.392	143.913	193.638	167.358	191.34	148.571	229.242	237.261	220.689	247.737	217.128	79.9791	98.4697	35.2117	21.8793	14.7182	25.7196	17.2886	218.653	16.6304	92.1482	69.4904	137.458	97.9855	106.161	156.468	86.9474	92.71	131.901	112.186	132.802	115.28	81.9952	133.454	68.751	118.655	161.141	103.687	114.645	94.3894	107.899	207.609	131.884	150.992	163.494	224.831	148.85	997.68	20.8048	26.6636	33.4197	33.2139	634.144	386.397	48.6923	193.933	510.451	926.499	463.977	412.4	821.174	976.714	446.971	272.935	59.4816	45.7612	21.0712	83.9978	24.7041	254.176	112.938	450.854	245.536	136.137	275.7	104.911	431.698	536.149	390.939	0	0	-644.285	95.4496	674.99	827.977	4294.32	1271.74	741.408	55.9915	432.226	-4537.11
752000	752	2.4941	2.47525	2.4963	25140.6	0.751999	487.344	22.1445	192.22	233.041	260.906	254.493	136.17	196.946	174.709	175.923	182.367	189.718	203.413	182.569	165.471	189.528	169.547	175.086	197.943	206.712	170.518	201.74	150.728	139.313	165.856	190.712	206.618	194.314	211.998	264.252	221.652	188.264	193.832	87.1749	124.195	29.3288	34.6613	33.2393	22.6221	21.3521	223.677	42.1061	78.9936	80.1578	110.951	111.764	131.054	174.055	67.3771	95.6702	76.9747	114.466	110.883	105.58	95.6284	113.434	102.738	115.457	124.876	111.741	94.5083	97.4809	115.055	210.474	126.424	149.053	169.908	234.315	165.174	986.169	34.6203	21.602	14.7927	21.9919	662.731	410.398	51.1703	260.474	525.57	903.979	485.403	459.729	768.405	955.554	468.02	270.109	36.7145	50.8687	26.9755	68.221	50.7228	264.495	132.365	391.791	244.235	104.096	278.068	128.284	423.811	499.393	451.218	0	0	-634.918	108.986	669.319	789.45	4315.79	1299.03	727.198	53.7248	420.865	-4509.57
752250	752.25	2.52032	2.47525	2.52556	25404.8	0.752249	484.616	20.9589	242.675	202.672	211.521	251.488	185.389	207.446	191.795	178.746	181.52	166.735	198.007	198.688	153.126	169.283	224.904	161.837	183.635	198.93	171.79	172.932	154.263	153.415	176.766	167.581	216.866	170.216	241.59	223.967	230.622	208.717	247.201	79.541	75.9731	22.4467	19.1484	11.9326	27.6013	24.3009	224.774	23.5605	92.1495	80.7261	121.884	112.055	151.992	133.052	95.165	123.574	78.2283	126.079	91.0211	100.584	92.0009	104.162	108.913	108.848	107.409	95.7471	106.466	95.4738	84.9138	184.389	129.004	163.249	131.194	251.107	154.806	1081.46	27.8311	24.5857	24.3685	32.8725	706.426	410.716	51.6001	234.983	477.111	1034.79	439.962	430.142	865.53	980.118	412.48	278.809	35.1246	33.1589	54.3137	55.8487	29.5938	253.872	125.277	345.492	235.184	160.256	278.728	139.407	456.726	504.036	423.052	0	0	-633.809	58.6662	675.902	760.804	4297.93	1279.17	734.08	47.5629	432.079	-4527.58
